CNTSCHID,CNT,STRATUM,SCHSIZE,CLSIZE,STRATIO,SCHLTYPE,REGION,OECD,AGE,ST004D01T,Gender,ISCEDL,ISCEDD,ISCEDO,TEACHSUP,PARED,HEDRES,MISCED,FISCED,HISCED,WEALTH,ESCS,INTBRSCI,INSTSCIE,SCIEEFF,SCIEACT,JOYSCIE,ICTRES,HOMEPOS,HEDRES,CULTPOSS,PV1MATH,PV1READ,PV1SCIE,PV1SCEP,PV1SCED,PV1SCID,PV1SKCO,PV1SKPE,PV1SSPH,PV1SSLI,PV1SSES,AREA
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16.08,1,Girls,3,1,1,0.2588,12,-1.4432,2,4,4,-3.6264,-1.9693,NA,1.2817,0.3369,NA,0.0992,-2.5873,-3.1436,-1.4432,-0.4504,434.815,472.643,514.344,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.92,1,Girls,3,1,1,1.4475,5,-1.4432,1,1,1,-1.5958,-2.7286,NA,0.3708,-0.5604,NA,0.8225,-2.0614,-2.1004,-1.4432,-1.6287,545.365,476.786,551.803,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16,1,Girls,3,1,1,0.2371,9,-1.1023,2,2,2,-1.8368,-1.3111,NA,1.0218,0.5504,NA,0.0388,-1.8307,-1.6507,-1.1023,0.0058,452.958,448.946,461.753,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.83,1,Girls,3,1,1,0.9209,9,-0.1108,2,2,2,-1.2008,-1.0841,NA,0.8545,0.982,NA,0.8433,-0.0687,-1.0329,-0.1108,-0.0071,595.032,553.243,634.409,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.75,1,Girls,3,1,1,-0.4533,9,0.0321,2,2,2,-1.3747,-1.6173,NA,1.7359,-0.6854,NA,0.5094,-0.5776,-1.3593,0.0321,-0.7273,412.633,460.111,449.534,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.83,1,Girls,3,1,1,0.9209,12,1.1563,4,3,4,-1.3684,-0.6264,NA,1.356,-0.238,NA,0.5094,-1.3492,-1.0074,1.1563,0.0433,396.445,464.865,439.691,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.75,1,Girls,3,1,1,0.8213,9,-0.7218,1,2,2,-1.8172,-1.7648,NA,0.3708,-0.5604,NA,-0.1833,-1.8055,-1.6481,-0.7218,-0.222,502.175,554.366,554.225,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.67,1,Girls,3,1,1,0.1905,12,-0.6134,4,4,4,-0.4852,-0.8687,NA,-0.2552,-0.6833,NA,-0.2121,-0.822,-0.486,-0.6134,0.0768,556.452,535.741,587.734,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.75,1,Girls,3,1,1,-0.3068,12,-1.0509,4,3,4,-0.6107,-0.6198,NA,-0.5375,-0.3964,NA,-0.576,-0.4997,-0.4835,-1.0509,-0.2107,495.773,563.971,521.231,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.83,1,Girls,3,1,1,-0.1164,12,1.1563,2,4,4,0.5021,-0.0121,NA,0.3708,-0.7161,NA,0.5094,0.1321,0.7202,1.1563,1.0478,465.385,486.738,527.281,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.58,1,Girls,3,1,1,0.8213,9,-1.7275,1,2,2,-3.1471,-2.0821,NA,1.0388,0.3197,NA,1.1662,-3.2718,-2.5115,-1.7275,-0.356,576.204,506.981,548.837,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.5,1,Girls,3,1,1,-0.1164,12,-0.5343,2,4,4,-2.6084,-1.7013,NA,0.3708,1.5265,NA,0.8225,-2.0427,-2.1892,-0.5343,-0.0071,580.446,592.123,625.707,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.5,1,Girls,3,1,1,0.2588,17,0.0321,4,6,6,-1.6419,0.7134,NA,1.356,-0.5853,NA,0.8061,-0.8588,-1.2695,0.0321,-0.1338,536.427,542.36,536.444,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.42,1,Girls,3,1,1,-0.1128,9,-1.0418,2,2,2,-2.649,-2.0509,NA,-0.0086,-0.8561,NA,0.5094,-2.0167,-2.4266,-1.0418,-0.831,467.547,388.71,419.543,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,1,Girls,3,1,1,0.9209,9,0.0321,2,2,2,-1.032,-1.4799,NA,0.3708,-0.3872,NA,2.1635,-0.56,-0.9854,0.0321,-0.831,564.265,569.134,614.791,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,1,Girls,3,1,1,-0.0543,12,1.1563,2,4,4,-1.6616,-1.1353,NA,0.3708,-0.8312,NA,2.1635,-1.1173,-1.4363,1.1563,-1.6287,554.389,476.777,526.993,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.75,2,Boys,3,1,1,0.8213,12,-0.1108,4,4,4,-1.1331,-1.176,NA,-0.4426,0.31,NA,2.1635,-0.0687,-0.7599,-0.1108,-0.356,573.078,568.721,609.925,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.92,2,Boys,3,1,1,-0.4082,9,-0.5343,2,2,2,-1.5033,-1.5922,NA,-0.2552,-0.7181,NA,0.5094,-1.3492,-1.3129,-0.5343,0.2162,613.773,557.784,595.544,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.92,2,Boys,3,1,1,1.4475,12,-0.1108,4,4,4,-1.1026,-0.5445,NA,0.7648,-0.0031,NA,1.6903,-1.3205,-1.1782,-0.1108,-1.6287,550.933,578.49,613.026,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16,2,Boys,3,1,1,0.2407,12,0.0321,0,4,4,-1.5456,-0.9802,NA,0.3708,-0.8521,NA,2.1635,-1.1173,-1.1267,0.0321,0.0045,510.279,460.926,564.166,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.58,2,Boys,3,1,1,1.4475,5,-0.1108,1,1,1,-1.7394,-2.3524,NA,0.3708,-0.7229,NA,0.5094,-1.1957,-1.2456,-0.1108,0.7777,601.543,579.458,594.748,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.75,2,Boys,3,1,1,0.0355,12,-0.6281,4,4,4,-1.8712,-1.1443,NA,1.1151,-1.0497,NA,0.5094,-1.4877,-1.4608,-0.6281,0.6093,548.903,516.195,569.736,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16.17,2,Boys,3,1,1,-1.2362,17,-0.1108,1,6,6,-0.0682,0.5054,NA,0.3708,-0.6915,NA,1.2596,-0.1667,0.1326,-0.1108,-0.5975,518.618,564.863,607.793,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16,2,Boys,3,1,1,0.4879,12,1.1563,1,4,4,-0.8386,-0.8248,NA,1.356,-0.9287,NA,0.0992,0.1195,-0.3667,1.1563,0.2162,519.855,502.07,565.658,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,16.25,2,Boys,3,1,1,0.3758,12,1.1563,4,4,4,-0.584,-0.6728,NA,1.1151,0.5445,NA,0.5094,-0.5776,-0.1779,1.1563,0.7777,503.872,478.669,486.782,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.67,2,Boys,3,1,1,-0.1164,9,1.1563,1,2,2,-1.5271,-1.7149,NA,1.7359,0.9854,NA,2.1635,-0.8588,-1.0626,1.1563,-0.356,651.603,601.257,633.323,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,2,Boys,3,1,1,1.4475,9,1.1563,2,2,2,-1.8657,-1.9257,NA,1.7359,1.4831,NA,1.5791,-1.8547,-1.7485,1.1563,-1.6287,597.213,545.068,607.013,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,2,Boys,3,1,1,0.3065,17,1.1563,2,6,6,-1.0522,0.3075,NA,1.7359,1.0043,NA,0.8225,-0.3461,-0.3496,1.1563,2.1655,592.557,545.24,592.722,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,2,Boys,3,1,1,-0.3566,12,0.0321,1,4,4,-0.2068,-0.7731,NA,1.7359,0.1719,NA,0.8433,-0.1135,-0.4508,0.0321,-1.2278,495.601,462.91,571.21,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400021,VNM,VNM0313,1288,53,16.9474,3,SOUTH,0,15.33,2,Boys,3,1,1,1.4475,12,-0.7218,4,4,4,-1.016,-1.1073,NA,-0.6893,0.1678,NA,1.3369,-1.0838,-1.1354,-0.7218,-0.0071,534.516,568.105,631.364,NA,NA,NA,NA,NA,NA,NA,NA,URBAN
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.5,1,Girls,3,1,1,0.4124,12,-0.7218,3,4,4,-0.9535,-0.2395,NA,0.3708,0.1684,NA,0.8061,-1.048,-0.9106,-0.7218,0.0058,566.627,521.532,605.576,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.08,1,Girls,3,1,1,-0.258,12,-1.1119,2,4,4,-1.8034,-1.7311,NA,0.4152,0.1283,NA,0.5852,-1.9305,-1.7645,-1.1119,-0.2598,455.961,471.523,497.017,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.92,1,Girls,3,1,1,0.4871,12,-0.7218,4,4,4,-3.6466,-1.763,NA,0.0125,-0.1812,NA,1.0914,-2.2279,-2.3011,-0.7218,0.2162,578.406,506.694,563.074,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.92,1,Girls,3,1,1,-0.3036,12,NA,4,0,4,-4.4517,-2.617,NA,1.7359,0.539,NA,0.8904,-3.1884,-4.1751,NA,NA,551.152,538.628,602.987,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.42,1,Girls,3,1,1,1.4475,12,-1.4432,3,2,3,-2.1448,-1.9358,NA,-0.2874,-0.8706,NA,0.5094,-1.6506,-2.3213,-1.4432,-1.6287,467.48,429.385,480.978,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.33,1,Girls,3,1,1,0.9209,9,-0.7218,2,1,2,-1.4865,-1.6632,NA,1.0728,-0.4035,NA,0.042,-1.0838,-1.3718,-0.7218,-0.4343,477.435,421.663,485.553,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.42,1,Girls,3,1,1,0.4325,12,-0.7218,4,4,4,-1.8193,-1.6055,NA,0.3708,-0.0171,NA,1.0914,-1.3205,-1.4227,-0.7218,0.6093,492.542,489.906,524.674,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.17,1,Girls,3,1,1,0.6375,12,1.1563,4,4,4,-1.7848,-1.4883,NA,1.2817,0.1266,NA,1.6903,-1.1173,-1.1038,1.1563,0.6093,525.575,492.985,543.49,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.67,1,Girls,3,1,1,1.4475,17,-1.1119,4,6,6,-1.7894,-1.0447,NA,0.3708,-0.3556,NA,0.5094,-1.567,-1.8362,-1.1119,-0.4945,530.482,506.652,589.106,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.67,1,Girls,3,1,1,1.4475,12,-1.4432,4,4,4,-4.4293,-2.3524,NA,0.3708,-0.1775,NA,0.5094,-3.2718,-3.4551,-1.4432,-1.6287,524.973,509.159,526.394,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.33,1,Girls,3,1,1,-0.1164,9,-0.1108,2,1,2,-2.5434,-2.2175,NA,0.3708,0.727,NA,0.5094,-2.2825,-1.9241,-0.1108,-0.0071,548.28,502.721,554.394,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.83,1,Girls,3,1,1,1.4475,9,-2.0662,2,2,2,-3.5256,-2.6327,NA,0.3708,0.3012,NA,-0.6306,-3.2718,-3.054,-2.0662,0.2162,501.081,455.254,475.696,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.1416,3,-1.7837,0,0,0,-2.669,-3.3706,NA,0.4152,0.6836,NA,2.1635,-1.9305,-2.7341,-1.7837,-0.0071,578.671,581.872,654.454,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.75,1,Girls,3,1,1,0.4326,12,-1.7275,1,4,4,-2.3859,-1.1324,NA,0.3708,-0.4068,NA,0.8225,-2.5873,-2.5529,-1.7275,-1.6287,652.893,567.119,668.305,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.08,1,Girls,3,1,1,0.5731,9,-0.7218,2,2,2,-1.4831,-1.9829,NA,0.0448,0.5646,NA,2.1635,-0.7882,-1.2856,-0.7218,-0.222,478.966,497.298,561.024,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.42,1,Girls,3,1,1,1.4475,12,1.1563,4,4,4,-1.5271,-0.4328,NA,1.7359,-0.0512,NA,1.6903,-0.8588,-0.8744,1.1563,0.6093,492.453,514.196,573.749,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16,1,Girls,3,1,1,0.3574,5,-1.9651,1,1,1,-4.6172,-3.5593,NA,0.3708,0.6836,NA,0.5094,-2.5284,-4.0235,-1.9651,-1.6287,480.02,383.551,476.036,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.9133,5,-1.4432,1,NA,1,-2.8036,-3.0114,NA,0.3708,-0.5633,NA,0.5094,-2.5873,-2.5327,-1.4432,-0.0071,398.171,430.413,432.423,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.58,1,Girls,3,1,1,0.6325,9,-1.9952,2,2,2,-3.1196,-2.6282,NA,-0.7778,0.1472,NA,0.5094,-2.2825,-3.0416,-1.9952,-0.7273,445.607,497.68,461.973,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.17,1,Girls,3,1,1,0.9209,5,-1.4432,0,1,1,-4.357,-3.1889,NA,0.8545,-1.6018,NA,-0.1945,-2.5873,-3.0156,-1.4432,-0.0071,470.951,437.103,478.559,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.83,1,Girls,3,1,1,0.5088,3,-1.3738,0,0,0,-2.5434,-3.2156,NA,-0.0948,-2.0415,NA,-0.2145,-2.2825,-2.3124,-1.3738,0.2162,408.879,430.698,442.798,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.25,2,Boys,3,1,1,0.2545,9,-1.4432,2,1,2,-2.3564,-2.2862,NA,0.4152,1.8476,NA,1.1662,-2.2825,-2.111,-1.4432,0.2162,622.244,529.381,624.657,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16,2,Boys,3,1,1,-0.4496,12,-0.7218,3,3,3,-1.8063,-0.9058,NA,-0.2874,-1.0749,NA,0.1458,-1.5244,-1.6552,-0.7218,-0.831,604.827,548.743,600.116,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.58,2,Boys,3,1,1,0.4922,12,-2.0662,1,4,4,-2.8036,-2.083,NA,-0.2552,-0.8733,NA,0.5094,-2.5873,-2.722,-2.0662,-0.222,544.264,494.837,537.437,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.75,2,Boys,3,1,1,-0.4941,5,-0.7218,0,1,1,-1.2277,-2.4995,NA,-0.3438,-0.4291,NA,1.5791,-1.0838,-1.1398,-0.7218,-0.2598,563.022,518.719,558.558,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.2371,5,-1.7275,1,0,1,-3.5256,-3.4319,NA,0.0125,-0.7085,NA,0.5094,-3.2718,-3.6768,-1.7275,-1.6287,473.766,449.095,472.641,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.5,2,Boys,3,1,1,0.5683,9,-1.4432,2,2,2,-2.8036,-2.4664,NA,0.0125,-0.8412,NA,0.5094,-2.5873,-2.6015,-1.4432,-0.831,591.315,522.725,526.246,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.67,2,Boys,3,1,1,0.0322,12,-0.1108,4,4,4,-0.9859,-1.051,NA,-1.2836,-0.1876,NA,0.5094,-1.3205,-0.8697,-0.1108,-0.7039,498.228,484.855,493.245,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.42,2,Boys,3,1,1,1.4475,9,-1.4432,2,2,2,-1.9621,-2.1616,NA,0.8155,-0.3811,NA,0.5094,-2.0614,-1.7721,-1.4432,0.3941,533.536,494.605,523.579,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16.25,2,Boys,3,1,1,1.4475,9,-1.7275,2,2,2,-3.1826,-2.5839,NA,1.2423,-0.8743,NA,0.0388,-2.5873,-2.9212,-1.7275,-0.831,495.832,469.492,518.294,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,16,2,Boys,3,1,1,-1.0718,12,1.1563,4,1,4,-0.1274,-0.7874,NA,0.3708,0.6997,NA,0.6412,0.0139,0.1849,1.1563,0.3005,598.93,571.328,658.27,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.33,2,Boys,3,1,1,-0.1164,12,1.1563,4,2,4,-1.8416,-1.4966,NA,NA,-0.2108,NA,0.5094,-1.2125,-1.1262,1.1563,0.6093,593.214,494.519,590.729,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.67,2,Boys,3,1,1,-0.2497,12,-0.1108,4,4,4,-2.2748,-0.4763,NA,0.4152,-0.3749,NA,0.8061,-2.0336,-1.6675,-0.1108,0.6093,406.683,420.546,476.701,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.67,2,Boys,3,1,1,-0.1164,5,-1.718,1,0,1,-5.9654,-3.1498,NA,0.3708,0.1839,NA,-0.8208,-3.2718,-2.9091,-1.718,0.2162,424.195,439.696,504.553,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400022,VNM,VNM0207,1075,43,15.4676,3,CENTRAL,0,15.92,2,Boys,3,1,1,0.3616,9,-1.1119,2,0,2,-4.4293,-2.4319,NA,1.0388,0.1611,NA,0.8433,-3.2718,-2.5074,-1.1119,0.2162,515.022,433.792,523.521,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.33,2,Boys,2,1,1,-0.2651,5,-1.718,1,1,1,-2.3272,-3.0628,NA,1.7359,-0.0509,NA,0.0992,-2.0614,-2.6726,-1.718,-1.6287,383.023,406.75,435.793,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16,2,Boys,2,1,1,0.3214,5,-3.0588,1,1,1,-2.5215,-2.661,NA,NA,-0.5451,NA,NA,-2.2279,-3.0974,-3.0588,-1.6287,362.085,405.199,425.968,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16,2,Boys,2,1,1,-0.5061,9,-1.1119,2,2,2,-3.2158,-2.1894,NA,0.3708,0.0996,NA,0.5094,-2.5873,-2.5223,-1.1119,-0.2031,449.231,446.378,479.209,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16.08,2,Boys,2,1,1,0.3612,12,-1.8245,2,4,4,-2.2579,-1.8694,NA,1.7359,0.2781,NA,2.1635,-1.4574,-2.1407,-1.8245,0.0058,339.751,397.768,470.49,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.92,1,Girls,2,1,1,1.4475,5,-1.4432,1,1,1,-2.8519,-3.0966,NA,1.0218,1.1855,NA,1.0914,-2.2825,-2.7644,-1.4432,-0.4504,490.209,577.201,522.373,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.75,1,Girls,2,1,1,-0.1164,3,-1.1023,0,0,0,-2.8643,-2.7452,NA,0.5517,-1.2471,NA,1.1225,-2.0167,-2.5506,-1.1023,-1.6287,403.497,437.038,467.763,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.33,1,Girls,2,1,1,-0.8446,9,-1.3743,2,2,2,-1.5864,-2.1474,NA,0.0125,-1.0524,NA,0.5094,-1.0259,-1.7333,-1.3743,-0.4343,434.736,496.516,516.145,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16,1,Girls,2,1,1,-0.2008,9,-1.4432,0,2,2,-4.6172,-2.515,NA,-0.2552,0.3072,NA,-0.3793,-2.5873,-3.6333,-1.4432,-0.4504,329.285,470.872,491.702,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.58,1,Girls,2,1,1,-0.0541,12,-1.1023,2,4,4,-1.779,-1.3992,NA,0.458,-1.5705,NA,0.8405,-2.0167,-1.817,-1.1023,-0.831,349.61,408.271,441.312,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.42,1,Girls,2,1,1,1.4475,9,-1.4432,1,2,2,-3.0471,-2.5872,NA,0.3708,-0.4062,NA,0.0992,-2.2483,-2.93,-1.4432,-0.4945,358.796,406.916,485.629,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.92,1,Girls,2,1,1,-0.5665,12,-1.3821,4,4,4,-1.1786,-0.9236,NA,-0.9749,-0.0693,NA,1.6681,-1.3251,-1.3665,-1.3821,-0.2031,385.032,426.855,416.407,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16.17,1,Girls,2,1,1,0.141,5,-1.718,1,0,1,-3.9701,-3.1452,NA,1.0728,-0.0266,NA,1.1225,-3.2718,-3.3465,-1.718,-0.4945,374.691,453.924,470.189,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16.25,1,Girls,2,1,1,0.1617,9,-1.718,2,2,2,-2.1633,-2.3809,NA,-0.3438,-0.5344,NA,1.0637,-2.0614,-2.3686,-1.718,-0.4343,378.653,468.692,492.513,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.5,1,Girls,2,1,1,-1.3559,5,-2.1409,0,1,1,-2.5529,-2.9038,NA,-0.5375,0.3365,NA,0.0992,-2.0167,-3.1395,-2.1409,-1.6287,472.32,461.421,459.76,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16,2,Boys,2,1,1,-0.25,5,-1.1922,1,1,1,-3.1826,-3.0901,NA,0.6154,0.1249,NA,1.5791,-2.5873,-2.7468,-1.1922,-0.2598,484.938,471.947,558.482,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,15.42,2,Boys,2,1,1,0.8213,9,-1.1119,2,2,2,-2.3686,-2.162,NA,1.0728,0.5147,NA,1.1049,-1.6506,-1.7732,-1.1119,0.3744,473.962,537.642,579.655,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
70400023,VNM,VNM0314,1169,38,18.8548,3,SOUTH,0,16,2,Boys,2,1,1,1.4475,12,-2.8235,0,4,4,-2.1395,-1.9203,NA,0.7429,-0.1204,NA,0.5094,-1.5244,-2.6165,-2.8235,-1.6287,309.338,440.229,471.535,NA,NA,NA,NA,NA,NA,NA,NA,RURAL
